num,name,score,difficulty,rate,url,solution_url,completed,TODO
1,Classes: Dealing with Complex Numbers,20,Medium,90.15%,https://www.hackerrank.com/challenges/class-1-dealing-with-complex-numbers,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/python/10_classes/1_classesdealingwithcomplexnumbers.py,0.0,1.0
2,Class 2 - Find the Torsional Angle,20,Easy,96.85%,https://www.hackerrank.com/challenges/class-2-find-the-torsional-angle/problem,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/python/10_classes/2_class2-findthetorsionalangle.py,0.0,1.0
